date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-06-20 00:00:00,27.8,21.3,34.9,0,,,11,29.6,1009.1,
2022-06-21 00:00:00,24.3,20.4,33.8,7.2,,,9.5,27.8,1010,
2022-06-22 00:00:00,25.7,18.8,32.4,0,,,8.3,24.1,1009.5,
2022-06-23 00:00:00,25.3,19,32.6,0,,,8.4,24.1,1010.7,
2022-06-24 00:00:00,24.7,17.8,30.7,0,,,10,31.5,1012.7,
2022-06-25 00:00:00,25.2,18.3,32.9,0,,,10,25.9,1010.8,
2022-06-26 00:00:00,24.4,18,32.7,0,,,8.7,24.1,1010.4,
2022-06-27 00:00:00,19.9,17.5,25.3,7.2,,,8.4,22.2,1015.3,
2022-06-28 00:00:00,21.6,13.7,30.9,0,,,8.2,25.9,1018,
2022-06-29 00:00:00,24.9,16.1,33.5,0,,,9.1,27.8,1013.2,
2022-06-30 00:00:00,23.4,17.6,30.3,0,,,8.4,22.2,1012.2,
2022-07-01 00:00:00,22.7,14.4,31.4,0,,,9.4,22.2,1017.5,
2022-07-02 00:00:00,25.6,17.6,35.2,0,,,8.4,25.9,1017.9,
2022-07-03 00:00:00,26.1,19.3,34.2,1.8,,,7.2,22.2,1017,
2022-07-04 00:00:00,26.8,19.1,34.3,0,,,7.8,24.1,1016.1,
2022-07-05 00:00:00,25.7,19.2,33.9,2.2,,,8.4,24.1,1018.2,
2022-07-06 00:00:00,21,17.6,24.1,21,,,8.5,22.2,1020.3,
2022-07-07 00:00:00,23.7,16.6,32.1,0,,,9.7,27.8,1021.7,
2022-07-08 00:00:00,25,17,33.7,0,,,9.1,25.9,1022,
2022-07-09 00:00:00,26.4,18.7,35.1,0,,,7.1,24.1,1021,
2022-07-10 00:00:00,27.7,20,36.8,0,,,7.5,24.1,1016.8,
2022-07-11 00:00:00,28.4,20,37.2,0,,,8,25.9,1014.6,
2022-07-12 00:00:00,29.2,21.5,38.2,0,,,7.8,22.2,1017.4,
2022-07-13 00:00:00,29.6,21.4,39.8,0,,,8.1,22.2,1018.3,
2022-07-14 00:00:00,28.9,20.7,38.1,0,,,8.1,22.2,1018,
2022-07-15 00:00:00,29.4,21,39.3,0,,,7.7,24.1,1015.6,
2022-07-16 00:00:00,30.6,22,40.8,0,,,8.7,22.2,1014.8,
2022-07-17 00:00:00,30.4,22,39.5,0,,,8.7,25.9,1016.4,
2022-07-18 00:00:00,29.8,21.6,39.5,0,,,9.1,27.8,1016.7,
2022-07-19 00:00:00,28.8,20.9,38.5,1.2,,,9.3,25.9,1015,
2022-07-20 00:00:00,27.9,22.2,35.4,0,,,8.1,22.2,1017,
2022-07-21 00:00:00,28.8,21.9,37.2,0,,,7.5,22.2,1018.1,
2022-07-22 00:00:00,29.9,21.2,39.3,0,,,8.3,22.2,1015.2,
2022-07-23 00:00:00,27.1,19.5,35.4,0,,,7.3,20.4,1017.2,
2022-07-24 00:00:00,30,22.3,39.5,0,,,7.6,22.2,1015.6,
2022-07-25 00:00:00,28.9,21.8,37.7,0,,,8.9,24.1,1014.3,
2022-07-26 00:00:00,26.4,18.7,34.7,0,,,10.6,24.1,1015.4,
2022-07-27 00:00:00,25.1,17.7,32.8,0,,,8.7,22.2,1014.1,
2022-07-28 00:00:00,26.1,21.6,33.2,0.1,,,7.4,22.2,1012.1,
2022-07-29 00:00:00,27.2,22,35.2,6.1,,,8.1,18.5,1014.1,
2022-07-30 00:00:00,26.9,21.4,33.6,0,,,7.9,20.4,1017.9,
2022-07-31 00:00:00,28.5,23,36,0,,,6.7,20.4,1017.3,
2022-08-01 00:00:00,28.5,22.6,37.2,0,,,7.3,20.4,1015.8,
2022-08-02 00:00:00,29.9,23.3,39,0,,,7.4,20.4,1014.4,
2022-08-03 00:00:00,29.1,21.9,39.3,0,,,8,22.2,1013,
2022-08-04 00:00:00,28.7,20.6,38.7,0,,,8.6,24.1,1013.4,
2022-08-05 00:00:00,28.4,22.8,37.5,0,,,9,20.4,1014.7,
2022-08-06 00:00:00,28.1,20.1,37.5,0,,,7.6,20.4,1016.2,
2022-08-07 00:00:00,28.5,22.1,37,0,,,8.4,20.4,1014.5,
2022-08-08 00:00:00,28.2,20.5,37,0,,,7.3,20.4,1015,
2022-08-09 00:00:00,28.9,23.2,37.9,0,,,7.2,20.4,1016.5,
2022-08-10 00:00:00,27.7,20.6,38.7,0,,,7.6,20.4,1015.7,738
2022-08-11 00:00:00,29.3,20.9,39,0,,,8.2,24.1,1014.6,740
2022-08-12 00:00:00,29.2,21.6,40.4,0,,,7,22.2,1012.7,738
2022-08-13 00:00:00,30.4,23.7,37.4,0,,,10,27.8,1011,582
2022-08-14 00:00:00,28.3,20.9,36,0,,,9.5,27.8,1009,674
2022-08-15 00:00:00,27.3,21.5,34.1,0,,,7.3,22.2,1007.8,710
2022-08-16 00:00:00,25.8,21.1,33.5,23.2,,,9.7,24.1,1007.1,553
2022-08-17 00:00:00,24.9,19.3,31.6,0,,,9.2,20.4,1008.7,519
2022-08-18 00:00:00,22,16.1,30,0.4,,,11.8,29.6,1013.6,598
2022-08-19 00:00:00,22.9,15.4,30.7,0,,,8.3,24.1,1018.1,740
2022-08-20 00:00:00,24.9,16.7,34.1,0,,,6.6,20.4,1017.7,757
2022-08-21 00:00:00,27,19.3,35.5,0,,,8.6,24.1,1014.3,588
2022-08-22 00:00:00,25.9,18.8,33.2,0,,,8.4,24.1,1013.2,662
2022-08-23 00:00:00,26.3,19.3,34,0,,,5.9,20.4,1013.7,707
2022-08-24 00:00:00,27.3,21.4,36.1,5,,,7.5,22.2,1013.5,640
2022-08-25 00:00:00,24.6,19.5,34.1,0.6,,,6.7,20.4,1014.6,499
2022-08-26 00:00:00,24.8,18,32.1,0,,,7.6,22.2,1014.7,597
2022-08-27 00:00:00,25.4,18.6,33.1,0,,,7.1,20.4,1012.4,698
2022-08-28 00:00:00,26.4,18.7,35.5,0,,,7.7,20.4,1012.9,739
2022-08-29 00:00:00,24.7,19.5,32.6,11.6,,,9.2,20.4,1015.4,576
2022-08-30 00:00:00,26.7,20.1,34.4,0,,,7,20.4,1015.5,678
2022-08-31 00:00:00,26.2,19.3,33.9,0,,,7.6,20.4,1014.6,504
2022-09-01 00:00:00,25,17.5,32.5,0,,,6,18.5,1014.1,695
2022-09-02 00:00:00,25.8,20.8,32.2,0,,,7.6,20.4,1011.2,490
2022-09-03 00:00:00,24.9,20.6,31.7,0,,,6.9,20.4,1012,505
2022-09-04 00:00:00,25.6,19.6,33.2,0,,,8.4,22.2,1015,622
2022-09-05 00:00:00,26.8,21.3,33.3,0,,,9.5,22.2,1017.2,558
2022-09-06 00:00:00,26.4,20.9,33.6,0,,,6.4,20.4,1015.9,675
2022-09-07 00:00:00,24.3,17.8,31.6,0,,,6.4,22.2,1013.8,635
2022-09-08 00:00:00,22,17.4,27.1,0,,,6.8,22.2,1014.7,473
2022-09-09 00:00:00,24.4,18.8,31.5,0,,,8.1,25.9,1016.2,583
2022-09-10 00:00:00,21.1,17.8,33,0,,,6.3,20.4,1018.2,681
2022-09-11 00:00:00,26.8,20.1,35.6,0,,,7.4,20.4,1015.1,682
2022-09-12 00:00:00,26.8,20.4,35.7,0.2,,,8.4,22.2,1012.3,544
2022-09-13 00:00:00,22.3,19.2,24.2,18.6,,,9.3,22.2,1011.1,214
2022-09-14 00:00:00,22.3,18.3,29,0,,,6.2,18.5,1009.8,420
2022-09-15 00:00:00,23.6,17.3,30.3,0,,,6.2,20.4,1011.7,569
2022-09-16 00:00:00,22.7,17.1,30,0,,,9.1,25.9,1012.5,632
2022-09-17 00:00:00,19.6,13.3,26.2,0,,,7.2,22.2,1014.4,658
2022-09-18 00:00:00,21.4,16.6,28,0,,,6.4,20.4,1016.2,381
2022-09-19 00:00:00,22.2,16,29.8,0,,,6,20.4,1015.8,537
2022-09-20 00:00:00,21.3,16.2,28,0,,,6,22.2,1017.1,641
2022-09-21 00:00:00,19.8,12.2,28.2,0,,,6.1,22.2,1018,667
2022-09-22 00:00:00,20.3,16.8,26.2,0,,,6.2,18.5,1018.3,412
2022-09-23 00:00:00,20.8,15.5,27.9,15.2,,,8.2,20.4,1017.1,386
2022-09-24 00:00:00,18.3,14.9,23.8,0.4,,,7.1,22.2,1013.3,248
2022-09-25 00:00:00,16.1,10.8,21.3,0,,,6.6,18.5,1014,468
2022-09-26 00:00:00,16.8,10.5,24.1,0,,,9.6,29.6,1013.7,602
2022-09-27 00:00:00,17.7,12.9,24.2,0,,,16.9,40.8,1012.2,422
2022-09-28 00:00:00,18.9,12.1,25.2,0,,,17.1,46.3,1010.2,453
2022-09-29 00:00:00,17.4,13.2,23,0,,,17.6,46.3,1004.9,405
2022-09-30 00:00:00,16.2,9.4,23.8,0,,,11.1,27.8,1010.7,579
2022-10-01 00:00:00,15.8,7.5,24.7,0,,,5.5,20.4,1023.8,611
2022-10-02 00:00:00,19.5,11.3,29.3,0,,,6.3,18.5,1025.8,613
2022-10-03 00:00:00,19.2,11.5,27.4,0,,,5.5,18.5,1021.7,618
2022-10-04 00:00:00,19.7,12.6,27.9,0,,,5,18.5,1020.5,597
2022-10-05 00:00:00,19.9,12.8,28.3,0,,,6.3,18.5,1023.4,588
2022-10-06 00:00:00,19.6,13.3,27.2,0,,,5.8,16.7,1026.6,516
2022-10-07 00:00:00,19.8,15.7,23.9,0,,,6,16.7,1023.1,265
2022-10-08 00:00:00,19.3,15.5,25.8,0,,,5.7,18.5,1019.2,288
2022-10-09 00:00:00,19.3,13.5,26.9,0,,,5.9,18.5,1017.8,399
2022-10-10 00:00:00,19.1,13.5,24.7,0,,,6.7,18.5,1017.7,391
2022-10-11 00:00:00,19.4,15.9,24.4,0,,,5.5,13,1019.9,197
2022-10-12 00:00:00,18.7,13.1,25.7,0,,,4.9,14.8,1021.1,282
2022-10-13 00:00:00,19,12.5,26.4,0,,,6.3,20.4,1022.9,477
2022-10-14 00:00:00,20.1,12.1,29,0,,,5.6,22.2,1020.7,531
2022-10-15 00:00:00,20.6,12.7,29.7,0,,,6.1,16.7,1016.2,556
2022-10-16 00:00:00,21.2,14.9,28.4,0,,,7,16.7,1017,500
2022-10-17 00:00:00,22.8,18.5,28.7,0.1,,,9.8,16.7,1022.8,315
2022-10-18 00:00:00,21.8,15.9,29.8,0,,,7.6,16.7,1024.8,477
2022-10-19 00:00:00,22.4,16.3,27,0.8,,,7,16.7,1020.5,408
2022-10-20 00:00:00,18.2,16.3,19.7,9.3,,,9.2,16.7,1016.6,26
2022-10-21 00:00:00,19,16.1,23.2,0.4,,,6.3,14.8,1014.9,194
2022-10-22 00:00:00,18.5,14.8,25.2,0.3,,,5.5,14.8,1016.7,219
2022-10-23 00:00:00,19,17,22.3,0.1,,,8.3,14.8,1015.6,112
2022-10-24 00:00:00,19.1,16,23.3,0,,,5.7,16.7,1018.2,280
2022-10-25 00:00:00,19.7,14.3,26,0,,,6.3,14.8,1017.8,347
2022-10-26 00:00:00,20,15.9,27.2,0,,,5.4,13,1019.5,268
2022-10-27 00:00:00,20.9,13.8,31,0,,,7,14.8,1023.2,373
2022-10-28 00:00:00,20.1,15.6,27.8,0,,,6.8,14.8,1024.8,431
2022-10-29 00:00:00,17.8,12.2,26.3,0,,,7.3,14.8,1023,437
2022-10-30 00:00:00,17.6,12,24.1,0,,,7.8,16.7,1020.7,291
2022-10-31 00:00:00,18.1,13.6,25.3,1.6,,,8,20.4,1019.3,208
2022-11-01 00:00:00,18,12.5,24.3,0,,,4.9,16.7,1022.6,344
2022-11-02 00:00:00,17.2,11.8,23.3,0,,,5.3,14.8,1023.9,276
2022-11-03 00:00:00,16.2,12.3,20.1,0.5,,,7.7,25.9,1017.2,94
2022-11-04 00:00:00,13,8,17.6,0,,,22.4,51.8,1017,350
2022-11-05 00:00:00,12.1,6.9,19.9,0,,,9.4,29.6,1020.6,513
2022-11-06 00:00:00,10.6,3,20.6,0,,,4.8,18.5,1019.2,463
2022-11-07 00:00:00,12.6,4.8,21.9,0,,,5.4,13,1020.3,418
2022-11-08 00:00:00,14.4,7.5,22.9,0,,,5.8,13,1016.8,339
2022-11-09 00:00:00,14.2,9.9,22.1,0.3,,,6.6,22.2,1017.9,176
2022-11-10 00:00:00,12.1,7,19.3,0,,,5.1,14.8,1024.7,422
2022-11-11 00:00:00,15.6,9.4,23.5,0,,,6.8,18.5,1028.2,283
2022-11-12 00:00:00,15.8,9.1,21,0,,,8.3,18.5,1027.6,254
2022-11-13 00:00:00,12.4,6.3,20.6,0,,,4.5,14.8,1021.9,376
2022-11-14 00:00:00,14.4,10.8,18.6,0.1,,,5.2,16.7,1018.2,171
2022-11-15 00:00:00,15.3,12.2,21,0.2,,,5.2,20.4,1012.5,169
2022-11-16 00:00:00,12.9,8.1,18.4,0,,,6.8,24.1,1008.5,302
2022-11-17 00:00:00,14,10.5,20.1,0,,,5.9,24.1,1006,264
2022-11-18 00:00:00,11.6,7.9,14.7,0,,,10.6,25.9,1009.8,254
2022-11-19 00:00:00,10.2,6.9,15.6,0,,,16.8,40.8,1013.1,342
2022-11-20 00:00:00,10.4,3.2,18.1,0.4,,,9.9,24.1,1019.2,409
2022-11-21 00:00:00,9.2,7.7,11.6,1.1,,,8.5,38.9,1012.3,54
2022-11-22 00:00:00,9.4,6,12.3,0.2,,,19.8,46.3,1011.2,341
2022-11-23 00:00:00,12,7.5,20.7,0.1,,,8,31.5,1010.4,176
2022-11-24 00:00:00,10.7,5,17,0,,,5,16.7,1018.7,186
2022-11-25 00:00:00,11.2,7,17,0,,,12.3,35.2,1021.6,279
2022-11-26 00:00:00,7.2,3,14.1,0,,,5.5,18.5,1029.7,339
2022-11-27 00:00:00,6.3,-0.8,15.2,1.6,,,5,13,1025.8,286
2022-11-28 00:00:00,10.1,5.4,15.6,1,,,14.8,40.8,1017.7,266
2022-11-29 00:00:00,9.3,4,16.2,0,,,9.9,25.9,1018.6,305
2022-11-30 00:00:00,6.9,3.7,13.1,0,,,5.4,14.8,1018.1,286
2022-12-01 00:00:00,5.3,1.2,11.2,0.2,,,4.9,11.1,1018.4,251
2022-12-02 00:00:00,2.6,0.4,5.7,0.1,,,4,13,1017.4,297
2022-12-03 00:00:00,4.2,2.9,5.5,11.1,,,4,14.8,1011.1,87
2022-12-04 00:00:00,4.4,2.8,6.1,0,,,5.1,18.5,1012.8,201
2022-12-05 00:00:00,6.1,2.1,9.3,0,,,4,13,1018.5,174
2022-12-06 00:00:00,8.7,5.9,14.6,0.2,,,4.6,14.8,1017.1,162
2022-12-07 00:00:00,8.3,7.2,9.4,0.5,,,3.9,13,1015.8,91
2022-12-08 00:00:00,8.8,5.7,11,7.2,,,6.4,16.7,1007.7,14
2022-12-09 00:00:00,10.6,8.1,14.2,3.2,,,4.6,18.5,1001.4,140
2022-12-10 00:00:00,8.1,2.4,10.8,0,,,12,35.2,1006.4,312
2022-12-11 00:00:00,3.3,-0.1,6.4,0.6,,,6.2,18.5,1009.4,73
2022-12-12 00:00:00,5.9,4.8,7.3,12.7,,,7,20.4,1008.6,16
2022-12-13 00:00:00,7.3,5.7,10.2,9.2,,,5.2,20.4,1004.8,71
2022-12-14 00:00:00,12.4,8.8,19,5.8,,,7.1,20.4,1003.1,228
2022-12-15 00:00:00,11.6,8.4,16.4,0.2,,,7.7,22.2,999.3,191
2022-12-16 00:00:00,9.9,6.5,14.7,0.1,,,6.7,20.4,1007.5,254
2022-12-17 00:00:00,7.4,3.5,13.5,0,,,4.4,13,1019.5,203
2022-12-18 00:00:00,6.6,1.7,14,0,,,4,14.8,1028.2,282
2022-12-19 00:00:00,9.3,4.7,16,0,,,6.9,16.7,1028.8,164
2022-12-20 00:00:00,9.2,4.3,14.8,1.8,,,5.4,16.7,1024.4,174
2022-12-21 00:00:00,10.2,7.2,16.8,0,,,5.3,18.5,1022.7,245
2022-12-22 00:00:00,9.8,4.2,16.7,0,,,5.1,14.8,1024.8,269
2022-12-23 00:00:00,11.1,5.8,19.2,0,,,4.7,16.7,1024.1,268
2022-12-24 00:00:00,9.4,5.3,16.8,0,,,4.2,16.7,1022.6,320
2022-12-25 00:00:00,6.2,2.3,9.8,0.3,,,4.5,16.7,1022.1,285
2022-12-26 00:00:00,6.1,3.1,11.8,0,,,4.6,14.8,1027.8,258
2022-12-27 00:00:00,5.3,2.5,10.6,0.3,,,4.2,13,1031.4,267
2022-12-28 00:00:00,4,1.5,6.5,0.4,,,4.3,13,1027.4,221
2022-12-29 00:00:00,6.1,3.6,11.1,0,,,3.8,16.7,1022.9,129
2022-12-30 00:00:00,9.8,6.5,15.2,0.2,,,4.6,18.5,1022.7,173
2022-12-31 00:00:00,7.3,5,13.6,0,,,4.1,16.7,1026.8,264
2023-01-01 00:00:00,8.1,2.1,15.2,0,,,5.8,18.5,1026,188
2023-01-02 00:00:00,10.8,7.7,15.4,0.4,,,6.4,18.5,1025.4,113
2023-01-03 00:00:00,9.5,4.3,14.2,0.1,,,5.6,16.7,1030.8,193
2023-01-04 00:00:00,4.2,2.4,6.2,0.2,,,4.3,11.1,1035.4,281
2023-01-05 00:00:00,4.6,3.6,5.3,0.3,,,4.1,11.1,1032,177
2023-01-06 00:00:00,3.4,2.4,4.1,0.4,,,4.4,13,1028.1,90
2023-01-07 00:00:00,2.9,2.2,4.1,2.2,,,4.5,16.7,1024.5,156
2023-01-08 00:00:00,6.3,3.3,9.3,5,,,5.3,18.5,1015.4,15
2023-01-09 00:00:00,9.7,5.7,13.7,0,,,21,61.1,1019.3,348
2023-01-10 00:00:00,6.9,2.1,14.1,0,,,6.3,27.8,1028.5,383
2023-01-11 00:00:00,5.1,1.1,11.1,0,,,5,18.5,1027.2,194
2023-01-12 00:00:00,4.8,0.1,11.2,0,,,4.4,14.8,1030.1,248
2023-01-13 00:00:00,5.3,1.2,11.5,0,,,5.2,14.8,1027.7,263
2023-01-14 00:00:00,2.9,-0.7,8.7,0,,,4.2,13,1027,263
2023-01-15 00:00:00,4.6,1.3,10.7,0,,,11.7,38.9,1020.1,164
2023-01-16 00:00:00,5.7,2.4,8.5,4.2,,,8.4,35.2,1009.4,96
2023-01-17 00:00:00,7.2,2.9,11,7.2,,,17.5,57.4,995.6,218
2023-01-18 00:00:00,5.4,1.8,10.3,0,,,19.7,48.2,1003.9,351
2023-01-19 00:00:00,5.7,1.8,10.3,0.2,,,16.2,40.8,1013.3,282
2023-01-20 00:00:00,6.7,0.2,10.8,0,,,15.7,38.9,1015.1,443
2023-01-21 00:00:00,2.1,-3.5,10.1,0,,,11.1,29.6,1020.9,479
2023-01-22 00:00:00,3.2,-1.2,11.1,0,,,12.4,27.8,1022.2,440
2023-01-23 00:00:00,1.4,-3.8,8.4,0,,,6.6,18.5,1023,367
2023-01-24 00:00:00,1.1,-2.5,4.1,0.3,,,5.4,14.8,1027.8,200
2023-01-25 00:00:00,2.7,-2.1,8.8,0,,,7.3,18.5,1027.6,348
2023-01-26 00:00:00,2.1,-2.8,10.6,0,,,6,13,1018.5,376
2023-01-27 00:00:00,2.2,-3.6,10.4,0,,,6.4,18.5,1015.9,411
2023-01-28 00:00:00,3,-3.3,11.2,0,,,6.6,16.7,1019.5,407
2023-01-29 00:00:00,1.1,-3.5,8,0,,,5.3,14.8,1026.8,450
2023-01-30 00:00:00,1.6,-4,9.5,0,,,7.6,20.4,1030.1,426
2023-01-31 00:00:00,3,-3.5,11.9,0,,,5.5,14.8,1029.9,430
2023-02-01 00:00:00,3.3,-2.8,12.2,0,,,4.5,13,1030.6,366
2023-02-02 00:00:00,3.3,-2.8,12.3,0,,,5.2,14.8,1031.9,369
2023-02-03 00:00:00,3.8,-3,13,0,,,5.1,14.8,1033.5,408
2023-02-04 00:00:00,4.2,-2.8,14.6,0,,,4.9,16.7,1031.5,423
2023-02-05 00:00:00,4.7,-2.4,13.6,0,,,5.8,16.7,1033.4,428
2023-02-06 00:00:00,5.6,-1.3,13,0,,,6.6,18.5,1028.4,353
2023-02-07 00:00:00,5.6,2.4,9.1,3.6,,,8.5,29.6,1025.9,109
2023-02-08 00:00:00,7.6,3.4,11.3,5.4,,,8.8,24.1,1028.8,260
2023-02-09 00:00:00,6.7,1.7,11.2,0,,,5.7,13,1033.6,312
2023-02-10 00:00:00,3.6,-0.9,10.4,0,,,5,13,1038.4,435
2023-02-11 00:00:00,3.3,-3.1,12.4,0,,,4.7,13,1036.8,455
2023-02-12 00:00:00,4.3,-2.5,13,0,,,4.8,13,1035.6,461
2023-02-13 00:00:00,5.1,-2.2,14.5,0,,,5.3,13,1036.6,457
2023-02-14 00:00:00,6.4,-1.3,15.4,0,,,5.5,14.8,1034.4,457
2023-02-15 00:00:00,7.1,1.1,14.5,0,,,5.4,14.8,1030.9,351
2023-02-16 00:00:00,5.7,-0.2,14.8,0,,,4.8,14.8,1031.8,415
2023-02-17 00:00:00,6.1,-1.4,15.6,0,,,5.2,14.8,1033.9,504
2023-02-18 00:00:00,7.3,-0.9,18.2,0,,,5.1,14.8,1032.2,544
2023-02-19 00:00:00,8.6,0.4,18.5,0,,,5,16.7,1028.9,456
2023-02-20 00:00:00,10.8,2.4,22.2,0,,,5.3,14.8,1026.8,495
2023-02-21 00:00:00,11.2,4.4,17.7,0.1,,,6.1,16.7,1021,350
2023-02-22 00:00:00,11.5,6.1,18.4,0.8,,,5.4,20.4,1017.4,416
2023-02-23 00:00:00,9.9,6.7,12.7,10,,,9,25.9,1011.3,112
2023-02-24 00:00:00,5.9,2.2,11.2,0,,,8.8,25.9,1010.6,335
2023-02-25 00:00:00,4.4,0.1,11.3,0,,,6.6,22.2,1006.5,268
2023-02-26 00:00:00,6.7,2.3,13.2,0,,,11.4,31.5,1003.9,434
2023-02-27 00:00:00,3.4,-0.5,8.3,0,,,10.7,24.1,1011.8,481
2023-02-28 00:00:00,4.5,-0.3,12.1,0,,,13.9,31.5,1017.6,459
2023-03-01 00:00:00,1.9,-3.8,9.3,0,,,7.5,22.2,1018.6,580
2023-03-02 00:00:00,2.7,-3.4,9.1,0,,,7,20.4,1018.4,300
2023-03-03 00:00:00,7.9,-1.4,14.5,0,,,7,22.2,1019.7,552
2023-03-04 00:00:00,5.6,-1.6,14.6,0,,,6.3,22.2,1021.8,582
2023-03-05 00:00:00,6.6,-1.8,16.4,0,,,5.2,18.5,1017.1,582
2023-03-06 00:00:00,9.9,4.6,17.1,0,,,8.7,27.8,1010.6,476
2023-03-07 00:00:00,10.4,2.1,18.8,0,,,9,25.9,1008.7,268
2023-03-08 00:00:00,15.1,7,22,0,,,7.1,25.9,1009.9,332
2023-03-09 00:00:00,15.1,10.7,22.5,0.4,,,9.1,25.9,1010.8,164
2023-03-10 00:00:00,15.5,9,22.1,0,,,23.3,55.5,1014.2,412
2023-03-11 00:00:00,19,14.1,24.5,0,,,26.4,53.7,1014.9,441
2023-03-12 00:00:00,18.7,13.4,25.2,0,,,13.4,37,1018,491
2023-03-13 00:00:00,18.3,10.4,27.7,0,,,8.2,35.2,1013.1,430
2023-03-14 00:00:00,14.2,10.4,18.8,0,,,30.5,55.5,1015.9,520
2023-03-15 00:00:00,12.9,6.1,21,0,,,8.7,27.8,1018.7,561
2023-03-16 00:00:00,13.7,5.9,24.8,0,,,9.7,24.1,1015.5,587
2023-03-17 00:00:00,13.8,8,20.9,0,,,10,24.1,1014.7,359
2023-03-18 00:00:00,13.2,7.8,19.8,0,,,6.5,24.1,1014.6,319
2023-03-19 00:00:00,13.3,5.8,20.4,0,,,5.8,22.2,1019.8,511
2023-03-20 00:00:00,12.4,3.5,21.5,0,,,6.1,22.2,1020.7,606
2023-03-21 00:00:00,13.2,6.9,20.8,0,,,6.6,20.4,1017.9,430
2023-03-22 00:00:00,14.4,5.3,23.7,0,,,5.9,18.5,1015.9,457
2023-03-23 00:00:00,16.8,8.4,26.3,0,,,6.5,20.4,1013.8,582
2023-03-24 00:00:00,16.1,9.1,23.8,0,,,9.7,35.2,1015.9,385
2023-03-25 00:00:00,15,8.2,22.5,0,,,6.5,22.2,1020.5,601
2023-03-26 00:00:00,15,7.4,23,0,,,17.4,50,1016.3,578
2023-03-27 00:00:00,14.3,8.4,21,0,,,19.5,46.3,1020.4,694
2023-03-28 00:00:00,12.4,5.4,21.9,0,,,6.3,20.4,1024.6,612
2023-03-29 00:00:00,15.6,6.4,26.6,0,,,7.1,22.2,1023.4,628
2023-03-30 00:00:00,16.4,9.2,27.1,0,,,7.7,25.9,1020,602
2023-03-31 00:00:00,18.2,11.3,25,0,,,16,46.3,1016.8,464
2023-04-01 00:00:00,14.6,8.9,20.6,0.6,,,23.8,50,1017.5,435
2023-04-02 00:00:00,13.3,6.7,22,0,,,27.4,46.3,1017.5,631
2023-04-03 00:00:00,13.1,5,21.4,0,,,12.9,31.5,1017.1,723
2023-04-04 00:00:00,12.5,3.4,22.4,0,,,8.2,27.8,1014.5,692
2023-04-05 00:00:00,11.8,3,21.8,0,,,8,27.8,1018.7,708
2023-04-06 00:00:00,13.6,6.3,21.7,0,,,7.4,24.1,1018.9,646
2023-04-07 00:00:00,14.7,6.1,24.5,0,,,7.2,25.9,1016.9,702
2023-04-08 00:00:00,14.7,6.7,25.2,0,,,8.8,25.9,1016,704
2023-04-09 00:00:00,15.1,6.3,24.7,0,,,7.7,22.2,1019.6,619
2023-04-10 00:00:00,17.4,10.7,26.3,0,,,6.6,22.2,1020.6,583
2023-04-11 00:00:00,16.3,8.4,26,0,,,6.3,22.2,1020.4,637
2023-04-12 00:00:00,15.8,8.8,25.6,0,,,15.1,44.5,1011.7,515
2023-04-13 00:00:00,12.6,6.8,18.3,0,,,24.8,51.8,1014.5,654
2023-04-14 00:00:00,14.9,7.7,22.5,0.2,,,19.1,42.6,1014.3,450
2023-04-15 00:00:00,16.2,10.3,22.6,0,,,28.5,53.7,1014.3,650
2023-04-16 00:00:00,14.3,4.6,23.6,0,,,11.8,31.5,1018.8,709
2023-04-17 00:00:00,14.8,6.2,23.3,0,,,7.6,25.9,1015.8,703
2023-04-18 00:00:00,14.7,9,22,0,,,8.6,25.9,1014.7,673
2023-04-19 00:00:00,15.6,7,24.6,0,,,8.7,24.1,1014.7,691
2023-04-20 00:00:00,17.6,7.4,28.8,0,,,8.5,27.8,1009,681
2023-04-21 00:00:00,17.9,10.3,26.5,0,,,10.1,25.9,1007.3,599
2023-04-22 00:00:00,17.7,12.8,22.6,2.7,,,9.6,22.2,1010.7,307
2023-04-23 00:00:00,18,8.8,26.6,0,,,9.1,31.5,1012.9,574
2023-04-24 00:00:00,19.6,12.8,26,0,,,13.2,37,1015.2,602
2023-04-25 00:00:00,20.8,13.1,28.2,0,,,13.8,38.9,1013.7,512
2023-04-26 00:00:00,20.6,13.7,29.7,0,,,7.9,25.9,1014.9,608
2023-04-27 00:00:00,20.8,13.5,30.4,0,,,6.7,22.2,1015.5,535
2023-04-28 00:00:00,22.2,14.2,31,0,,,8.8,25.9,1015.2,522
2023-04-29 00:00:00,21.2,14,29.8,0.6,,,10,29.6,1013,445
2023-04-30 00:00:00,19.5,12.8,27.7,0,,,12.4,33.3,1014.9,600
2023-05-01 00:00:00,18.9,11.1,27.6,0,,,11.4,33.3,1016.2,718
2023-05-02 00:00:00,18.6,9.1,28.5,0,,,7.7,27.8,1017.4,730
2023-05-03 00:00:00,19.7,10.8,30.6,0,,,9.6,27.8,1016.9,659
2023-05-04 00:00:00,20.9,13.5,29.6,0,,,9.3,24.1,1017.8,700
2023-05-05 00:00:00,21.3,13.3,30,0,,,7.7,24.1,1017.4,668
2023-05-06 00:00:00,21.7,13.8,31.4,0.1,,,9.6,29.6,1014.2,623
2023-05-07 00:00:00,20.1,13.4,27.7,0,,,7.4,25.9,1017.1,565
2023-05-08 00:00:00,19.8,11.2,28.5,0,,,8.3,29.6,1020.3,677
