date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-07-09 00:00:00,23.3,15.9,33.8,0,,,8.5,33.3,1020.1,
2022-07-10 00:00:00,23.9,15.8,35.3,0,,,10.1,33.3,1016.4,
2022-07-11 00:00:00,24.4,17.5,35.8,0,,,7.8,29.6,1014.9,
2022-07-12 00:00:00,24.9,17.6,36.1,0,,,7.7,31.5,1017.5,
2022-07-13 00:00:00,25.7,19.5,36.1,0,,,10.5,31.5,1018.7,
2022-07-14 00:00:00,26.6,19.7,36,0,,,9,31.5,1018,
2022-07-15 00:00:00,28.8,18.9,39.6,0,,,8.7,35.2,1014.7,
2022-07-16 00:00:00,28.4,20.5,38.3,0,,,8.5,33.3,1014.9,
2022-07-17 00:00:00,28.8,19.7,38.6,0,,,8.1,33.3,1016.8,
2022-07-18 00:00:00,26.5,18.7,36.5,0,,,9.1,35.2,1017.3,
2022-07-19 00:00:00,27.1,22.4,34.5,0,,,14.6,44.5,1015.5,
2022-07-20 00:00:00,26.9,19.5,36.5,0,,,9.8,31.5,1017,
2022-07-21 00:00:00,27.1,20.1,35.8,0,,,11.1,40.8,1017.6,
2022-07-22 00:00:00,28.4,19.8,39.3,0,,,13.8,44.5,1014.3,
2022-07-23 00:00:00,26.5,22.3,32.7,0,,,13.9,37,1016.8,
2022-07-24 00:00:00,28,21.5,36.1,0,,,11.5,42.6,1015.1,
2022-07-25 00:00:00,26.6,18.5,35.4,0.1,,,10.7,33.3,1014,
2022-07-26 00:00:00,25.2,20.7,33.9,0,,,12.2,35.2,1014.2,
2022-07-27 00:00:00,25.3,21,32.1,0,,,12.3,37,1012.6,
2022-07-28 00:00:00,24.9,19.4,32.5,1.6,,,11,37,1012,
2022-07-29 00:00:00,24.5,20.1,32.4,0.1,,,7.2,27.8,1014.5,
2022-07-30 00:00:00,24.8,18.5,32.9,0,,,8.2,29.6,1017.3,
2022-07-31 00:00:00,26.7,20.1,36.4,0,,,8.5,29.6,1016.7,
2022-08-01 00:00:00,27.4,18.8,37.2,0,,,10.5,38.9,1015.1,
2022-08-02 00:00:00,28.2,19.8,36.8,0,,,12.2,38.9,1014.1,
2022-08-03 00:00:00,28.6,20.7,37.4,0,,,9.3,29.6,1012.6,
2022-08-04 00:00:00,27.6,21.9,35.7,0,,,13.5,40.8,1013.2,
2022-08-05 00:00:00,24.7,19.5,35.8,9.9,,,8.6,29.6,1014.4,
2022-08-06 00:00:00,25.7,18.2,36.3,0,,,8,33.3,1015,
2022-08-07 00:00:00,26.2,20.4,36,0.1,,,8.1,33.3,1014,
2022-08-08 00:00:00,26.5,18.6,36.9,0,,,10,29.6,1014.7,
2022-08-09 00:00:00,27.3,19.1,37.7,0,,,8.5,33.3,1016.2,
2022-08-10 00:00:00,27.3,19.3,37.6,0,,,10.3,38.9,1015.2,701
2022-08-11 00:00:00,27.1,20.9,35.2,0,,,11,37,1014.2,657
2022-08-12 00:00:00,27.2,20,40.6,0.9,,,8,27.8,1011.4,682
2022-08-13 00:00:00,26.7,20.7,37.6,0.5,,,8.7,31.5,1009.8,613
2022-08-14 00:00:00,26.6,18.7,36.3,0.2,,,9.6,31.5,1007.3,603
2022-08-15 00:00:00,25.4,19.8,33.5,0.7,,,9.6,33.3,1007.3,648
2022-08-16 00:00:00,24.9,17.7,33.5,0,,,12.3,42.6,1007.2,637
2022-08-17 00:00:00,23.1,16.7,32.6,23.6,,,11.9,33.3,1007.6,367
2022-08-18 00:00:00,19.1,14.9,24.8,39.2,,,7.3,25.9,1011.8,438
2022-08-19 00:00:00,21.2,13.4,31.3,0,,,8,35.2,1016.5,726
2022-08-20 00:00:00,24.2,16.1,33.1,0,,,7.5,33.3,1016.6,708
2022-08-21 00:00:00,24.8,18.7,33.3,0.9,,,7.1,25.9,1014,522
2022-08-22 00:00:00,24.7,20.2,32.7,0,,,9.4,31.5,1012.5,577
2022-08-23 00:00:00,25.4,19.9,33.6,0,,,8,29.6,1013,629
2022-08-24 00:00:00,26.5,20.2,34.4,0,,,10.3,37,1013.1,655
2022-08-25 00:00:00,25.6,19.8,34.4,2.2,,,11.8,31.5,1013.4,463
2022-08-26 00:00:00,25.1,18.9,34.1,0,,,7,27.8,1012.8,529
2022-08-27 00:00:00,23.6,18.9,32.1,0.7,,,8.5,35.2,1011.1,561
2022-08-28 00:00:00,24.3,16.9,33.6,0,,,9.1,33.3,1012.3,686
2022-08-29 00:00:00,25.9,18.1,36.1,0,,,12.3,42.6,1013.9,632
2022-08-30 00:00:00,25.9,19.4,34.2,0.1,,,9.1,31.5,1015,553
2022-08-31 00:00:00,23.2,16.7,29.6,0.3,,,7.3,24.1,1014.7,334
2022-09-01 00:00:00,23.2,14.2,32.8,0,,,10.7,42.6,1013.2,670
2022-09-02 00:00:00,22,17.4,32.7,14.1,,,6.7,27.8,1011.1,417
2022-09-03 00:00:00,22.7,19.1,30.1,13.2,,,8.9,31.5,1011.9,434
2022-09-04 00:00:00,24.4,20.2,31.4,0,,,8.7,33.3,1015.3,527
2022-09-05 00:00:00,24.4,19.1,32.4,0,,,9.8,37,1017.3,510
2022-09-06 00:00:00,25.1,18.8,32.3,0,,,13.1,44.5,1014.3,595
2022-09-07 00:00:00,24.7,19.1,30.8,0,,,12.8,40.8,1012.3,481
2022-09-08 00:00:00,23,18.8,28.6,0,,,10.1,31.5,1013.1,446
2022-09-09 00:00:00,22.1,17.3,30,0,,,7.6,27.8,1015.9,450
2022-09-10 00:00:00,22.2,15.1,28.4,0,,,9.4,35.2,1018,568
2022-09-11 00:00:00,23.5,18.3,31.1,0,,,8.2,29.6,1015.5,543
2022-09-12 00:00:00,24.5,18,32.7,0,,,8.6,33.3,1012.1,457
2022-09-13 00:00:00,25.8,20.7,34.3,2.4,,,8,35.2,1010.2,219
2022-09-14 00:00:00,23.7,19.3,28.6,0.1,,,15.7,40.8,1007.8,148
2022-09-15 00:00:00,23.3,16.6,32.6,0.5,,,8.7,33.3,1010.2,539
2022-09-16 00:00:00,20.4,15.5,28.7,12,,,6.4,24.1,1011.3,397
2022-09-17 00:00:00,20.6,17.1,26,0,,,13.1,37,1013,399
2022-09-18 00:00:00,19.3,13.1,27.4,0,,,8.3,31.5,1016,522
2022-09-19 00:00:00,18.8,10.6,28.3,0,,,6.7,27.8,1015.2,534
2022-09-20 00:00:00,19.6,13.9,27.5,0,,,7.5,25.9,1016.7,493
2022-09-21 00:00:00,18.7,11.6,27.5,0,,,7.1,27.8,1017.4,475
2022-09-22 00:00:00,20.5,15.7,26.7,0,,,10.1,25.9,1018,383
2022-09-23 00:00:00,19.6,11.8,26.9,18,,,13.3,42.6,1016.6,355
2022-09-24 00:00:00,18.2,14.6,23,0.2,,,8.9,18.5,1012.7,100
2022-09-25 00:00:00,17,12.8,22.6,0.1,,,7.1,25.9,1012.5,376
2022-09-26 00:00:00,16.9,9.7,23.5,0,,,8.6,33.3,1011.3,454
2022-09-27 00:00:00,17.2,10.3,23.6,0,,,8.5,29.6,1009.8,350
2022-09-28 00:00:00,18.7,12.9,26.3,0.1,,,5.9,18.5,1007.2,353
2022-09-29 00:00:00,15.5,12.7,19.5,7.4,,,7.5,25.9,1003.3,106
2022-09-30 00:00:00,15.1,10.2,22.4,1.4,,,8.8,29.6,1009.6,392
2022-10-01 00:00:00,16.5,8.3,25.5,0,,,4.9,29.6,1021.9,435
2022-10-02 00:00:00,18.9,10.2,28.6,0,,,6.4,27.8,1024.3,521
2022-10-03 00:00:00,18.9,12.7,26.2,0,,,6.9,31.5,1020.8,431
2022-10-04 00:00:00,19.1,13.1,28,0,,,6.4,27.8,1020.2,457
2022-10-05 00:00:00,18.3,10.9,26,0,,,5.6,27.8,1023.5,423
2022-10-06 00:00:00,19.8,13.9,26,0,,,10.3,33.3,1026.2,357
2022-10-07 00:00:00,17.5,13.6,20.8,37.6,,,7.7,25.9,1022.8,152
2022-10-08 00:00:00,17,13.4,19.6,1.9,,,7.9,24.1,1019.1,66
2022-10-09 00:00:00,17.5,12.4,24.1,0,,,5.2,22.2,1017.3,331
2022-10-10 00:00:00,19.1,13.5,24.7,0,,,4.9,20.4,1017.6,271
2022-10-11 00:00:00,18.5,15.1,21.3,0,,,9.8,27.8,1019.4,164
2022-10-12 00:00:00,18.2,12.5,25,0,,,10.2,27.8,1020,327
2022-10-13 00:00:00,18.4,10.9,26.2,0,,,4,20.4,1021,315
2022-10-14 00:00:00,19.6,15,25.9,0,,,5.6,22.2,1019.5,289
2022-10-15 00:00:00,19.9,13.6,26.6,0,,,11.8,37,1015.2,455
2022-10-16 00:00:00,20.6,14.2,26.6,0,,,10.7,37,1016.9,396
2022-10-17 00:00:00,20.7,15.8,25.5,0.1,,,6,25.9,1023.6,191
2022-10-18 00:00:00,20.1,15.7,26.6,0,,,6.6,27.8,1025.1,263
2022-10-19 00:00:00,20.3,16,26,0,,,7.5,29.6,1019.7,126
2022-10-20 00:00:00,21.6,19.2,25.3,0,,,8.8,37,1016.1,138
2022-10-21 00:00:00,21.1,16.3,27.7,0,,,13.3,48.2,1013,259
2022-10-22 00:00:00,18.6,12.3,27.7,0,,,9.4,35.2,1014.9,329
2022-10-23 00:00:00,19.3,13.2,27.7,0,,,8.1,31.5,1014.8,269
2022-10-24 00:00:00,20.3,13.8,28.7,0,,,8,40.8,1015.3,340
2022-10-25 00:00:00,19.6,13.7,27.4,0,,,7,27.8,1016.8,375
2022-10-26 00:00:00,19.2,13.2,27.5,0.1,,,5.7,24.1,1018.5,344
2022-10-27 00:00:00,19.2,14.8,25.4,0.2,,,6,18.5,1023.6,397
2022-10-28 00:00:00,17.5,13,25.8,0.1,,,5.4,22.2,1025.2,318
2022-10-29 00:00:00,16.9,9.8,24.8,0,,,3.1,18.5,1023.2,341
2022-10-30 00:00:00,16.7,9,23.8,0,,,7.8,29.6,1020.4,166
2022-10-31 00:00:00,17.8,10.5,24.8,0,,,12.5,37,1019,260
2022-11-01 00:00:00,18.7,11.3,24.5,0,,,8.6,31.5,1020.9,348
2022-11-02 00:00:00,16,10.1,23.8,0,,,7.7,31.5,1023.2,385
2022-11-03 00:00:00,16.9,11.5,22,0,,,11.5,40.8,1014.7,74
2022-11-04 00:00:00,14,8.2,19.6,4.7,,,7,18.5,1012.8,329
2022-11-05 00:00:00,10.7,2.6,20,0,,,6.5,24.1,1018,512
2022-11-06 00:00:00,11.3,3,22,0,,,4.8,20.4,1017.3,525
2022-11-07 00:00:00,13.2,4,22.4,0,,,10.8,35.2,1018.7,484
2022-11-08 00:00:00,17,12.1,23.2,0,,,17.4,42.6,1014.5,382
2022-11-09 00:00:00,16.4,11,22.1,6,,,7.4,24.1,1014.9,274
2022-11-10 00:00:00,14.5,10,20.6,0,,,6.9,18.5,1023.3,362
2022-11-11 00:00:00,15.6,8.8,21.2,0,,,9.1,29.6,1028.5,394
2022-11-12 00:00:00,17.2,11.9,22.3,0.1,,,6.4,20.4,1027.3,371
2022-11-13 00:00:00,14.2,10.4,21.7,0,,,4.1,18.5,1020.3,345
2022-11-14 00:00:00,15.9,10.1,22.4,0,,,7.8,29.6,1015.7,287
2022-11-15 00:00:00,17.9,11.8,22.4,0,,,11.7,44.5,1008.8,275
2022-11-16 00:00:00,15.7,11.1,20.6,0,,,9.3,27.8,1005.5,355
2022-11-17 00:00:00,14.6,10.2,20.1,0,,,6.1,22.2,1003.4,397
2022-11-18 00:00:00,11.6,8,15.1,2.2,,,4.5,18.5,1008.1,95
2022-11-19 00:00:00,10.5,5,16.5,0,,,3.6,18.5,1010.5,369
2022-11-20 00:00:00,8.1,1,16.4,0,,,4.1,20.4,1016.8,462
2022-11-21 00:00:00,10.1,5.2,15.1,14.4,,,5.8,20.4,1009.3,138
2022-11-22 00:00:00,10.2,4.1,14.8,0,,,7.2,27.8,1005.9,449
2022-11-23 00:00:00,11.3,3.6,19.5,0,,,5.4,27.8,1007.7,316
2022-11-24 00:00:00,12.9,8,18.7,0.3,,,10.8,37,1016.5,266
2022-11-25 00:00:00,11.4,4.1,18.5,7.3,,,6.1,18.5,1019.2,338
2022-11-26 00:00:00,7.3,1.7,14.8,0,,,2.7,16.7,1026.8,438
2022-11-27 00:00:00,9,0.9,16.9,0,,,9.3,31.5,1023.3,395
2022-11-28 00:00:00,10.1,3.5,13.8,0.1,,,5.7,24.1,1014.6,150
2022-11-29 00:00:00,7.4,1.9,14.4,0,,,4,16.7,1016.6,363
2022-11-30 00:00:00,7.6,0.6,15.2,0,,,3.1,20.4,1016.6,452
2022-12-01 00:00:00,7.5,1.3,13.7,0,,,9.2,33.3,1016.8,451
2022-12-02 00:00:00,7.1,2.1,10.8,0,,,10.1,24.1,1015.2,308
2022-12-03 00:00:00,6.7,0.5,14.8,1.1,,,5.3,20.4,1008,413
2022-12-04 00:00:00,8.1,2.2,13.9,0,,,4.5,22.2,1009.9,341
2022-12-05 00:00:00,7.4,-0.9,15.2,0,,,3.6,18.5,1017.1,416
2022-12-06 00:00:00,9.7,4.6,16.9,0,,,3,16.7,1015.1,355
2022-12-07 00:00:00,8.6,1.3,15.9,0,,,2.6,18.5,1013.4,326
2022-12-08 00:00:00,11.8,8.8,13,1.8,,,8.9,25.9,1006.7,179
2022-12-09 00:00:00,14,8.9,20.5,0.8,,,9.7,27.8,998.2,396
2022-12-10 00:00:00,10.1,5.3,12.7,0,,,6.9,20.4,1003.3,248
2022-12-11 00:00:00,6.1,1.6,11,0,,,4.3,20.4,1007.2,209
2022-12-12 00:00:00,7.6,3.9,11,2.6,,,3.8,18.5,1006.5,149
2022-12-13 00:00:00,8.3,3.4,10.8,6.8,,,5.6,22.2,1002.7,227
2022-12-14 00:00:00,11.8,9.3,15,2.2,,,6,20.4,1002.1,269
2022-12-15 00:00:00,12.7,7.3,19.1,11.9,,,5.4,20.4,997,218
2022-12-16 00:00:00,10.9,5.4,16,0,,,4.4,16.7,1005.4,162
2022-12-17 00:00:00,10.6,5.9,14,0,,,6.5,20.4,1017.3,291
2022-12-18 00:00:00,9.4,2.2,16.1,0,,,9.5,35.2,1025.9,399
2022-12-19 00:00:00,13.6,9.7,17.5,0,,,24.6,44.5,1026,317
2022-12-20 00:00:00,13.7,10,18,0.1,,,22.6,38.9,1021,295
2022-12-21 00:00:00,12.4,5.8,18.6,0,,,5.5,29.6,1019.1,383
2022-12-22 00:00:00,10.2,4,17.7,0,,,1.5,14.8,1021.7,365
2022-12-23 00:00:00,13,6.1,21.2,0,,,5.4,16.7,1019.7,400
2022-12-24 00:00:00,12.2,6.1,20.4,0,,,2.4,18.5,1018.5,394
2022-12-25 00:00:00,12.3,4.9,23.5,0,,,5.6,20.4,1017.8,426
2022-12-26 00:00:00,11.3,5.1,18.4,0,,,3.5,24.1,1024.3,376
2022-12-27 00:00:00,9.4,2.5,18.7,0,,,3.4,20.4,1028.9,453
2022-12-28 00:00:00,9.6,1.9,19.3,0,,,8.6,29.6,1023.5,430
2022-12-29 00:00:00,10.7,4.1,17.9,0,,,3.4,24.1,1018.9,349
2022-12-30 00:00:00,12.4,6.5,18.3,0,,,6.4,24.1,1019.1,336
2022-12-31 00:00:00,11.6,4.6,21.6,0,,,5.1,24.1,1023.1,399
2023-01-01 00:00:00,10.3,4.8,16.8,0,,,6.8,27.8,1024.8,369
2023-01-02 00:00:00,11.7,5.2,16.4,0,,,4.5,18.5,1024.1,287
2023-01-03 00:00:00,11.4,5.5,17.4,0,,,3.5,14.8,1028.5,317
2023-01-04 00:00:00,8.6,1.3,17.3,0,,,2.2,16.7,1031.9,456
2023-01-05 00:00:00,7.6,0.1,17.2,0,,,1.9,16.7,1028.1,492
2023-01-06 00:00:00,6.7,-0.9,16.2,0,,,1.4,18.5,1024.4,466
2023-01-07 00:00:00,7.6,-1,18.5,0,,,8.1,31.5,1018.7,442
2023-01-08 00:00:00,13.7,5.5,18.5,0,,,13.9,38.9,1011,300
2023-01-09 00:00:00,11.4,3.2,16.6,0,,,6.8,27.8,1015.3,293
2023-01-10 00:00:00,7.8,1.7,15.3,0,,,6.7,25.9,1026.1,440
2023-01-11 00:00:00,6.8,0.3,13.4,0,,,3.7,13,1024,356
2023-01-12 00:00:00,7.1,0.8,15.5,0,,,3.5,18.5,1026.6,444
2023-01-13 00:00:00,7.3,1.1,16.4,0,,,5.6,20.4,1024.8,443
2023-01-14 00:00:00,7.7,-0.8,19.6,0,,,2.5,20.4,1022.8,431
2023-01-15 00:00:00,9,4.6,15.8,8.6,,,8.4,20.4,1016,312
2023-01-16 00:00:00,8.8,3.5,14.2,0,,,10.4,35.2,1004.9,355
2023-01-17 00:00:00,11.1,3.7,15,0,,,11.7,37,990.8,387
2023-01-18 00:00:00,6.2,0.5,11.2,0,,,7.1,24.1,999,422
2023-01-19 00:00:00,5.2,-3.9,13.3,0,,,8.5,40.8,1008.9,435
2023-01-20 00:00:00,6.1,-1.1,13.2,0,,,12.5,38.9,1012.9,498
2023-01-21 00:00:00,5.2,-1.4,10.8,0,,,15.3,38.9,1017,506
2023-01-22 00:00:00,3.2,-3.8,12,0,,,12.4,37,1019.5,469
2023-01-23 00:00:00,1.6,-6.7,9.7,0,,,6.2,27.8,1020.8,468
2023-01-24 00:00:00,4.1,-2,7.2,1.5,,,9.9,37,1024.9,169
2023-01-25 00:00:00,7.6,-1.6,15.3,0,,,10.8,33.3,1022.8,515
2023-01-26 00:00:00,2.9,-4.2,11.3,0,,,4.1,20.4,1016,492
2023-01-27 00:00:00,3,-4.5,10.9,0,,,4.9,25.9,1013.5,428
2023-01-28 00:00:00,3.2,-3.4,8.6,0,,,12.7,33.3,1018.3,397
2023-01-29 00:00:00,3.7,-3.1,10.8,0,,,8.5,24.1,1024.8,552
2023-01-30 00:00:00,2.8,-6.2,13.1,0,,,2.1,16.7,1026.2,511
2023-01-31 00:00:00,5.2,-4.4,16,0,,,5.6,20.4,1026.1,547
2023-02-01 00:00:00,5.4,-3.5,16.8,0,,,4.5,20.4,1027.4,546
2023-02-02 00:00:00,5.7,-4,19,0,,,2.9,14.8,1028.1,558
2023-02-03 00:00:00,6.4,-3,19.9,0,,,3.4,20.4,1029.5,553
2023-02-04 00:00:00,9.7,-3.1,25.2,0,,,5.4,25.9,1026.1,552
2023-02-05 00:00:00,8.8,-0.8,19.2,0,,,6.8,25.9,1029.4,558
2023-02-06 00:00:00,6.9,2.6,7.8,6.2,,,21,48.2,1027.9,227
2023-02-07 00:00:00,7.2,3.6,8.2,24.4,,,16.4,37,1026.3,52
2023-02-08 00:00:00,6.9,4.4,8.6,2.3,,,10.6,33.3,1029.4,349
2023-02-09 00:00:00,6.1,1.3,10.7,0,,,6.9,20.4,1032.8,391
2023-02-10 00:00:00,5.1,-1.8,13.5,0,,,3.7,24.1,1036.5,582
2023-02-11 00:00:00,4.7,-3.3,14.4,0,,,3.3,24.1,1035.2,586
2023-02-12 00:00:00,4.8,-3.8,14.8,0,,,4.3,25.9,1033.7,574
2023-02-13 00:00:00,5.4,-3.3,15.6,0,,,4.1,24.1,1034.8,586
2023-02-14 00:00:00,6,-2.7,15.1,0,,,7.5,33.3,1033,577
2023-02-15 00:00:00,7.3,-0.8,16.2,0,,,6.5,27.8,1029.2,499
2023-02-16 00:00:00,6.8,-0.5,15.2,0,,,3.3,20.4,1030.4,459
2023-02-17 00:00:00,8.1,-2.1,20.8,0,,,4,27.8,1031.4,602
2023-02-18 00:00:00,9.6,0.6,21.3,0,,,3.7,27.8,1029.5,614
2023-02-19 00:00:00,10.6,0.5,22.1,0,,,4,25.9,1026.5,599
2023-02-20 00:00:00,10.1,1.2,19.6,0,,,6.3,22.2,1025.5,604
2023-02-21 00:00:00,11.4,3.8,20.2,0,,,6.4,22.2,1019.8,510
2023-02-22 00:00:00,11.9,5.3,18.3,0.1,,,4.1,20.4,1016.8,444
2023-02-23 00:00:00,11,5.8,15.2,5.3,,,6.9,29.6,1011.6,269
2023-02-24 00:00:00,11.4,6.1,17.3,0.1,1,,8,22.2,1007.2,396
2023-02-25 00:00:00,9.3,5.6,11.1,5.1,,,3,16.7,1003.3,228
2023-02-26 00:00:00,7.8,2.7,13.2,2.3,,,9.2,44.5,1002,350
2023-02-27 00:00:00,5,0.2,6.9,0.2,,,16.8,46.3,1009.2,483
2023-02-28 00:00:00,8.4,1,12.9,0,,,29,63,1013.3,368
2023-03-01 00:00:00,6.1,-0.9,13.2,0,,,9.4,27.8,1015.3,509
2023-03-02 00:00:00,6.5,0.6,11.8,0.2,,,7.4,24.1,1015.9,365
2023-03-03 00:00:00,8.8,-2.8,16.4,0,,,5.8,31.5,1017.3,605
2023-03-04 00:00:00,6.7,-2.4,15.8,0,,,4.8,25.9,1019.5,586
2023-03-05 00:00:00,7.7,-2.1,17,0,,,3.9,31.5,1014.7,606
2023-03-06 00:00:00,7.2,0,15.7,0,,,9.9,38.9,1009.3,548
2023-03-07 00:00:00,10.3,1,20.1,0,,,9.5,37,1006.4,455
2023-03-08 00:00:00,14.7,6.7,23.6,0,,,13,40.8,1006.7,426
2023-03-09 00:00:00,15.9,10.3,22.7,0,,,14.2,42.6,1007.7,265
2023-03-10 00:00:00,13.5,5.8,22.9,0,,,6.4,29.6,1010.6,422
2023-03-11 00:00:00,14.7,5.9,26.4,0,,,8.4,25.9,1010.8,445
2023-03-12 00:00:00,13.7,7.3,23.2,0,,,9.7,27.8,1017,449
2023-03-13 00:00:00,15.7,7.5,24.7,0,,,20.8,50,1011.1,390
2023-03-14 00:00:00,12.1,5.5,20.1,0,,,9.8,33.3,1012.7,445
2023-03-15 00:00:00,9.9,3.1,19.7,0,,,6.5,27.8,1017.7,421
2023-03-16 00:00:00,10.7,2.6,19.3,0,,,11,40.8,1016.2,502
2023-03-17 00:00:00,10.7,4.1,18,0,,,9.9,38.9,1015.9,330
2023-03-18 00:00:00,12.7,9.9,18.9,0.1,,,6,25.9,1013.9,232
2023-03-19 00:00:00,12.2,9.5,19.7,3.7,,,5.3,24.1,1019.3,380
2023-03-20 00:00:00,11,6.3,15.4,0,,,6.5,25.9,1020.5,421
2023-03-21 00:00:00,11.1,3.9,20,0,,,5.3,24.1,1017.8,414
2023-03-22 00:00:00,12.2,5.2,21.9,0,,,6.6,33.3,1015.2,549
2023-03-23 00:00:00,13.4,8.6,20.3,0,,,12.1,37,1013.7,391
2023-03-24 00:00:00,15.1,8.8,20.3,0,,,11.2,27.8,1014.1,389
2023-03-25 00:00:00,12.4,7,21.2,0,,,13.6,46.3,1019.4,321
2023-03-26 00:00:00,13.4,6.8,21.5,0,,,10.9,35.2,1013.3,495
2023-03-27 00:00:00,11.4,3.7,20.2,0,,,10.2,35.2,1018.7,530
2023-03-28 00:00:00,12.5,8.3,18.2,0,,,11.4,37,1024.1,429
2023-03-29 00:00:00,13.4,4.5,23.5,0,,,10.9,40.8,1021.7,577
2023-03-30 00:00:00,14.1,9.1,21.1,0,,,12,33.3,1019.4,510
2023-03-31 00:00:00,14.9,10.1,23.8,0,,,12.2,31.5,1014.8,371
2023-04-01 00:00:00,11.8,5.7,19.6,2.6,,,9,31.5,1015.2,211
2023-04-02 00:00:00,10.8,2.5,20.7,0,,,8.3,37,1014.8,642
2023-04-03 00:00:00,12.3,6,20.5,0,,,10,38.9,1015.1,631
2023-04-04 00:00:00,10.4,2.6,18.7,0,,,6.8,40.8,1013.8,645
2023-04-05 00:00:00,9.9,0.8,20,0,,,7,31.5,1017.8,615
2023-04-06 00:00:00,10.4,2.2,20.2,0,,,6.9,37,1019.1,485
2023-04-07 00:00:00,12.2,3,22.6,0,,,5.8,29.6,1016.1,594
2023-04-08 00:00:00,12.6,5,20.2,0,,,10.1,37,1017.2,611
2023-04-09 00:00:00,11.3,2.9,21.4,0,,,7.3,33.3,1019.4,536
2023-04-10 00:00:00,14.2,6.6,24.7,0,,,5.5,29.6,1020.6,437
2023-04-11 00:00:00,13.3,5.3,23.2,0,,,8.5,37,1019.6,478
2023-04-12 00:00:00,14.3,6.8,25.3,0,,,9.3,31.5,1009.8,500
2023-04-13 00:00:00,10.9,5.1,17.8,0.1,,,8.7,33.3,1011.6,337
2023-04-14 00:00:00,10.8,2.9,19.8,0.1,,,9.3,35.2,1012,342
2023-04-15 00:00:00,13.1,5,21.4,0,,,8.8,31.5,1012.5,471
2023-04-16 00:00:00,12.9,2.8,23.3,0,,,10.6,37,1016.7,663
2023-04-17 00:00:00,12.2,2.3,21.6,1.9,,,10.3,35.2,1015.4,617
2023-04-18 00:00:00,12.2,7.1,17.8,2.3,,,6.6,24.1,1014.8,402
2023-04-19 00:00:00,12.5,4.6,21.6,0,,,10.9,38.9,1014.5,644
2023-04-20 00:00:00,13.4,5.1,24.8,1.3,,,7.7,35.2,1008.9,601
2023-04-21 00:00:00,15.3,6.8,24.3,0,,,15.4,48.2,1007.5,450
2023-04-22 00:00:00,16.6,11.1,25,0,,,16.5,42.6,1010.5,326
2023-04-23 00:00:00,15.7,7.8,25.3,2,,,11.1,37,1011.9,453
2023-04-24 00:00:00,14.8,10,21.8,0,,,8.7,33.3,1015,332
2023-04-25 00:00:00,15.6,9.5,24.5,2.4,,,5.6,29.6,1013.7,321
2023-04-26 00:00:00,16.7,11.4,24.8,0.9,,,9,37,1015.3,245
2023-04-27 00:00:00,17.7,11.8,27.4,0.4,,,7.5,38.9,1015.7,372
2023-04-28 00:00:00,17.9,10.4,26.7,0,,,12,38.9,1016,431
2023-04-29 00:00:00,19.8,14.7,28.3,2.1,,,15.4,37,1012.3,352
2023-04-30 00:00:00,17.8,14.5,27.4,7.3,,,6.7,31.5,1014.1,328
2023-05-01 00:00:00,16.2,10.6,23.7,1.1,,,8.4,37,1015.6,505
2023-05-02 00:00:00,16.1,7.8,27.3,0,,,6.7,35.2,1016.7,752
2023-05-03 00:00:00,16.9,7.9,26.3,0,,,11.8,40.8,1016.9,679
2023-05-04 00:00:00,19.3,12.3,27.2,0,,,21.8,46.3,1017.4,614
2023-05-05 00:00:00,18.1,9.6,27.3,0,,,10.3,40.8,1017.4,612
2023-05-06 00:00:00,17.9,10.8,27,0,,,9.9,38.9,1014.9,629
2023-05-07 00:00:00,17.6,12.8,26.7,9.4,,,9.4,35.2,1017.1,346
2023-05-08 00:00:00,17.9,10.4,27.5,0,,,6.9,35.2,1019.3,671
2023-05-09 00:00:00,17.9,11.6,28.5,4.1,,,8,27.8,1017.4,344
2023-05-10 00:00:00,15.9,11.2,23.6,0.4,,,10.7,42.6,1016.9,599
2023-05-11 00:00:00,13.4,10.8,18.6,19.9,,,8.8,27.8,1016.1,341
2023-05-12 00:00:00,11.5,7.9,19.3,23.7,,,4.8,25.9,1014.7,401
2023-05-13 00:00:00,13.1,6.9,20.7,1.9,,,5.9,31.5,1015.9,449
2023-05-14 00:00:00,15.6,10.1,22.5,1.9,,,6.8,27.8,1015,475
2023-05-15 00:00:00,16.4,8.7,25.1,0,,,7.3,37,1012.4,706
2023-05-16 00:00:00,16.6,9.4,24.5,0,,,9.7,35.2,1010.6,567
2023-05-17 00:00:00,15.6,6.4,24.1,0,,,12.7,38.9,1013.9,777
2023-05-18 00:00:00,15.1,8.4,22.4,0.4,,,8.8,35.2,1016.3,683
2023-05-19 00:00:00,13.9,8.4,21,2.2,,,10.4,40.8,1015.6,576
2023-05-20 00:00:00,16.1,9.9,22.2,0,,,6.9,31.5,1012.1,421
2023-05-21 00:00:00,15.4,11.4,20,1.7,,,6.4,27.8,1011.9,168
2023-05-22 00:00:00,18.1,14.6,24.4,1.3,,,9.1,37,1012.2,343
2023-05-23 00:00:00,19.7,13.7,26.8,0,,,12.3,40.8,1012.8,568
2023-05-24 00:00:00,18.3,12.5,28.3,12,,,9.1,35.2,1013.1,676
2023-05-25 00:00:00,15.4,11.9,20.1,3.7,,,4.2,25.9,1015.8,158
